original_pundex,topic_id,question_id,question_text,answer_type,correct_answer,alternative_answer_1
3,433,27734,A shape with area 10 sq cm is enlarged by a scale factor of 1.5. What is the new area?,text_input,22.5 sq cm,22.5
3,433,27735,A plan has a scale of 1:30. A wall on the plan is 15cm. How long is the real wall in metres?,text_input,4.5m,4.5
4,433,27736,"Two similar cylinders have heights of 10cm and 15cm. If the volume of the smaller cylinder is 200 cm³, what is the volume of the larger one?",text_input,675 cm³,675
4,433,27737,"A map has a scale of 1:25,000. A park on the map has an area of 4 sq cm. What is the real area of the park in square kilometres?",text_input,0.25 sq km,0.25
4,433,27738,"A rectangle is 12cm by 16cm. It is enlarged, and its new area is 4 times the original area. What was the length scale factor?",text_input,2,
4,433,27739,The perimeters of two similar shapes are 20cm and 30cm. The area of the smaller shape is 24 sq cm. What is the area of the larger shape?,text_input,54 sq cm,54
4,433,27740,A model is made to a scale of 1:50. The model has a volume of 10 cm³. What is the volume of the real object in cubic metres?,text_input,1.25 cubic metres,1.25
4,433,27741,Two similar triangles have areas of 18 sq cm and 32 sq cm. The base of the smaller triangle is 6cm. Find the base of the larger triangle.,text_input,8cm,8
4,433,27742,The ratio of the perimeters of two similar shapes is 2:3. What is the ratio of their areas?,text_input,04:09,
4,433,27743,"A photo is 10cm by 15cm. It is enlarged so that its area is doubled. What is the new width, to one decimal place?",text_input,14.1cm,14.1
4,433,27744,"A statue is 3m tall and has a volume of 0.5 m³. A smaller, similar souvenir is 15cm tall. What is the souvenir's volume in cm³?",text_input,500 cm³,500
4,433,27745,"A statue is 3m tall and has a volume of 0.4 m³. A smaller, similar souvenir is 15cm tall. What is the souvenir's volume in cm³?",text_input,500 cm³,500
4,433,27746,"A map has a scale of 1:20,000. A rectangular field measures 2cm by 3cm on the map. Find the real area in hectares (1 hectare = 10,000 m²).",text_input,6 hectares,6
4,433,27747,"A map has a scale of 1:10,000. A rectangular field measures 2cm by 3cm on the map. Find the real area in hectares (1 hectare = 10,000 m²).",text_input,6 hectares,6
4,433,27748,The areas of two similar shapes are 25 sq cm and 49 sq cm. What is the ratio of their perimeters?,text_input,05:07,
4,433,27749,An architect builds a model with a scale of 1:100. The volume of the model is 0.2 cubic metres. What is the volume of the real building?,text_input,"200,000 cubic metres",200000
4,433,27750,Two similar solids have surface areas of 50 sq cm and 200 sq cm. What is the ratio of their volumes?,text_input,01:08,
4,433,27751,"A swimming pool is 25m long. On a photo, it is 5cm long. A person in the photo is 0.3cm tall. How tall is the real person?",text_input,This requires multiple steps and is ambiguous. Rephrase.,
4,433,27752,"A swimming pool is 25m long. On a photo, it is 10cm long. A person standing by the pool is 0.7cm tall in the photo. How tall is the real person in metres?",text_input,1.75m,1.75
4,433,27753,The ratio of the volumes of two similar spheres is 8:27. What is the ratio of their surface areas?,text_input,04:09,
4,433,27754,A shape with perimeter 10cm is enlarged. The new perimeter is 15cm. The original area was 6 sq cm. What is the new area?,text_input,13.5 sq cm,13.5
4,433,27755,A map scale is 1cm to 0.5km. The area of a lake on the map is 10 sq cm. What is the real area in sq km?,text_input,2.5 sq km,2.5
4,433,27756,A rectangular garden needs an area of 48 sq m. What are the dimensions (to one decimal place) that would require the least fencing?,text_input,6.9m by 6.9m,approx 6.9m square
4,433,27757,Two similar solids have volumes of 100 cm³ and 156.25 cm³. The smaller has a height of 8cm. Find the height of the larger one.,text_input,10cm,10
4,433,27758,"A standard A4 page is approx 21cm by 30cm. An A5 page is a similar rectangle, with half the area. What are the dimensions of A5?",text_input,15cm by 21cm,approx 14.8 by 21
4,433,27759,The ratio of corresponding sides of two similar triangles is 3:5. The area of the smaller triangle is 18 sq cm. Find the area of the larger one.,text_input,50 sq cm,50
4,433,27760,Two similar cones have radii of 4cm and 6cm. The volume of the smaller cone is 80 cm³. What is the volume of the larger cone?,text_input,270 cm³,270
1,472,27862,What is the name for an angle that looks like the corner of a square?,text_input,right angle,
1,472,27863,Is an angle of 45° smaller than or larger than a right angle?,text_input,smaller than,smaller
1,472,27864,Is an angle of 100° smaller than or larger than a right angle?,text_input,larger than,larger
1,472,27865,Two right angles make a half-turn. True or False?,text_input,TRUE,TRUE
1,472,27866,"If you are facing forwards and make a half-turn, which way are you facing now?",text_input,backwards,
1,472,27867,How many right angles are in a straight line?,text_input,2,two
1,472,27868,Which is smaller: a right angle or an angle of 80°?,text_input,an angle of 80°,80°
1,472,27869,Which is larger: a right angle or an angle of 95°?,text_input,an angle of 95°,95°
1,472,27870,A pizza slice has a very sharp point. Is the angle at the point likely greater than or less than a right angle?,text_input,less than,less
1,472,27871,The hands of a clock show 3 o'clock. What kind of angle do they make?,text_input,right angle,
1,472,27872,You turn a quarter of the way around a circle. How many right angles have you turned?,text_input,1,one
1,472,27873,You turn half way around. How many right angles is that?,text_input,2,two
1,472,27874,The corner of a book page is what type of angle?,text_input,right angle,
1,472,27875,Is the angle inside a door that is only slightly open greater or less than a right angle?,text_input,less than,less
1,472,27876,Is the angle inside a fan that is wide open greater or less than a right angle?,text_input,greater than,greater
1,472,27877,How many right angles do you need to turn to face the way you started?,text_input,4,four
1,472,27878,I turn two right angles. What kind of turn have I made?,text_input,half-turn,a half turn
1,472,27879,Is an angle of 10° greater than or less than a right angle?,text_input,less than,less
1,472,27880,Is an angle of 120° greater than or less than a right angle?,text_input,greater than,greater
1,472,27881,"If I stand facing North and turn one right angle clockwise, which direction am I facing?",text_input,East,
1,472,27882,"If I stand facing East and turn one right angle clockwise, which direction am I facing?",text_input,South,
1,472,27883,"If I stand facing North and make a half-turn, which direction am I facing?",text_input,South,
1,472,27884,What type of angle is smaller than a right angle?,text_input,acute,
1,472,27885,An angle measures 90°. What is it called?,text_input,right angle,
1,472,27886,"If you add two right angles together, you get a ...?",text_input,straight line,half-turn
2,472,27887,An angle that is greater than a right angle is called...?,text_input,obtuse,
2,472,27888,An angle that is less than a right angle is called...?,text_input,acute,
2,472,27889,How many right angles make a complete turn?,text_input,4,four
2,472,27890,How many degrees are in a half-turn?,text_input,180,180°
2,472,27891,How many degrees are in a complete turn?,text_input,360,360°
2,472,27892,Classify an angle of 115°.,text_input,obtuse,
2,472,27893,Classify an angle of 30°.,text_input,acute,
2,472,27894,"If I am facing North and turn three right angles clockwise, which way am I facing?",text_input,West,
2,472,27895,Three right angles make a three-quarters turn. True or False?,text_input,TRUE,TRUE
2,472,27896,An angle is 92°. Is it acute or obtuse?,text_input,obtuse,
2,472,27897,An angle is 88°. Is it acute or obtuse?,text_input,acute,
2,472,27898,What kind of turn is made by turning two right angles?,text_input,half-turn,
2,472,27899,What kind of turn is made by turning four right angles?,text_input,complete turn,full turn
2,472,27900,"If I face West and turn two right angles, where am I facing?",text_input,East,
2,472,27901,How many degrees are in a three-quarters turn?,text_input,270,270°
2,472,27902,An angle is identified as obtuse. Could it be 90°?,text_input,No,no
2,472,27903,An angle is identified as acute. Could it be 90°?,text_input,No,no
2,472,27904,A clock's hands are at 1 o'clock. Is the angle between them acute or obtuse?,text_input,acute,
2,472,27905,A clock's hands are at 4 o'clock. Is the angle between them acute or obtuse?,text_input,obtuse,
2,472,27906,What type of angle is 170°?,text_input,obtuse,
2,472,27907,What type of angle is 5°?,text_input,acute,
2,472,27908,How many right angles are in 180°?,text_input,2,two
2,472,27909,How many right angles are in 360°?,text_input,4,four
2,472,27910,"If you add two acute angles, can the result be an obtuse angle?",text_input,Yes,yes
2,472,27911,"If you add two acute angles, must the result be an obtuse angle?",text_input,No,no
3,472,27912,What is the name for an angle of 270°?,text_input,reflex angle,
3,472,27913,How many degrees are there in one and a half right angles?,text_input,135,135°
3,472,27914,"I turn from facing North to facing South-East clockwise. What type of turn is this (acute, obtuse, or reflex)?",text_input,obtuse,
3,472,27915,An angle is 20° less than a straight line. What type of angle is it?,text_input,obtuse,
3,472,27916,An angle is 10° more than a straight line. What type of angle is it?,text_input,reflex,
3,472,27917,What is the sum of a right angle and an acute angle of 40°?,text_input,130°,130
3,472,27918,What type of angle is the sum of a right angle and an acute angle of 40°?,text_input,obtuse,
3,472,27919,Which is larger: three right angles or two straight lines?,text_input,two straight lines,
3,472,27920,"If I face South and turn clockwise to face West, how many right angles have I turned?",text_input,1,one
3,472,27921,A pie is cut into 8 equal slices. Is the angle of one slice acute or obtuse?,text_input,acute,
3,472,27922,I turn 200°. What type of angle is this turn?,text_input,reflex,
3,472,27923,The difference between two angles is a right angle. One angle is 150°. What is the other?,text_input,60°,60
3,472,27924,A shape has an interior angle of 270°. Is this a convex or non-convex shape?,text_input,non-convex,
3,472,27925,What is half of a straight line angle?,text_input,90°,90
3,472,27926,How many 30° angles make a half-turn?,text_input,6,six
3,472,27927,An angle is twice the size of a right angle. What is its size?,text_input,180°,180
3,472,27928,An angle is three times the size of a right angle. What is its size?,text_input,270°,270
3,472,27929,An angle of 135° is made of a right angle and what other angle?,text_input,45°,45
3,472,27930,Which is smaller: a half-turn or an obtuse angle of 179°?,text_input,179°,
3,472,27931,"The hands of a clock are at 5 o'clock. Is the angle acute, obtuse, or reflex?",text_input,obtuse,
3,472,27932,The hands of a clock are at 8 o'clock. What is the smaller angle between them?,text_input,120°,120
3,472,27933,What type of angle is the smaller angle between the clock hands at 8 o'clock?,text_input,obtuse,
3,472,27934,"What is the sum of one right angle, two right angles, and three right angles?",text_input,540°,540
3,472,27935,An angle is 85°. Is it closer to a right angle or a straight line?,text_input,a right angle,
3,472,27936,An angle is 175°. Is it closer to a right angle or a straight line?,text_input,a straight line,
4,472,27937,What is the sum of the interior angles of an equilateral triangle?,text_input,180°,180
4,472,27938,What is the size of one interior angle of an equilateral triangle?,text_input,60°,60
4,472,27939,"In a right-angled isosceles triangle, what are the sizes of the three angles?",text_input,"90°, 45°, 45°",
4,472,27940,What is the sum of the interior angles of a square?,text_input,360°,360
4,472,27941,"I turn 90°, then another 180°. What is the total turn in degrees?",text_input,270°,270
4,472,27942,What kind of turn is 90° + 180°?,text_input,three-quarters turn,
4,472,27943,"An angle is acute. Its size is a multiple of 10. If you double it, it becomes obtuse. What could the angle be?",text_input,"50, 60, 70, or 80",
4,472,27944,The hands of a clock show 6 o'clock. What type of angle is it?,text_input,straight angle,straight line
4,472,27945,You are facing South-West. You turn three right angles clockwise. Which direction are you facing now?,text_input,South-East,SE
4,472,27946,Two angles in a triangle are 45° each. What kind of triangle is it?,text_input,right-angled isosceles,
4,472,27947,"An angle is obtuse. Its size is a multiple of 20. If you halve it, it becomes acute. What could the angle be?",text_input,"100, 120, 140, 160",
4,472,27948,"In a rhombus, one angle is 100°. What are the other angles?",text_input,"100°, 80°, 80°",
4,472,27949,What is the name for the angle that is formed by the sum of two right angles?,text_input,straight angle,straight line
4,472,27950,An angle is 1 degree less than a half-turn. Is it obtuse or reflex?,text_input,obtuse,
4,472,27951,The inside angle of a door opening is 135°. What is the size of the reflex angle on the outside?,text_input,225°,225
4,472,27952,All the angles in a quadrilateral are equal. What type of angle are they?,text_input,right angle,90°
4,472,27953,All the angles in an equilateral triangle are what type of angle?,text_input,acute,
4,472,27954,A straight line is split into two angles. One is twice the size of the other. What are the two angles?,text_input,60° and 120°,"60, 120"
4,472,27955,An angle is exactly halfway between a right angle and a straight line. How many degrees is it?,text_input,135,135°
4,472,27956,"I turn 270° clockwise. What is this turn equivalent to, turning anti-clockwise?",text_input,90°,90
4,472,27957,The five angles around a point are all equal. What is the size of each angle?,text_input,72°,72
4,472,27958,What type of angle is one angle of a regular pentagon?,text_input,obtuse,
4,472,27959,What type of angle is one angle of a regular hexagon?,text_input,obtuse,
4,472,27960,A clock shows 9 o'clock. What is the size of the smaller angle?,text_input,90°,90
4,472,27961,A clock shows 9 o'clock. What is the size of the reflex angle?,text_input,270°,270
1,10,27962,Which number is greater: 1200 or 1300?,text_input,1300,
1,10,27963,Which number is smaller: 1800 or 1990?,text_input,1800,
1,10,27964,"Order these numbers from smallest to largest: 1100, 1600, 1400.",text_input,"1100, 1400, 1600",1100 1400 1600
1,10,27965,"Use the symbol <, >, or = to compare 1999 and 2000.",text_input,<,
1,10,27966,"Order these numbers from largest to smallest: 1750, 1250, 1950.",text_input,"1950, 1750, 1250",1950 1750 1250
1,10,27967,Is the statement 1500 > 1300 true or false?,text_input,TRUE,TRUE
1,10,27968,Which number has more thousands: 999 or 1001?,text_input,1001,
1,10,27969,Compare 1450 and 1450 using a symbol.,text_input,=,
1,10,27970,"Put these numbers in order from least to greatest: 1900, 1090, 1190.",text_input,"1090, 1190, 1900",1090 1190 1900
1,10,27971,"Which is smaller: one thousand, two hundred or one thousand, one hundred?",text_input,"one thousand, one hundred",1100
1,10,27972,Fill in the blank with < or >. 1001 __ 1010,text_input,<,
1,10,27973,"Order these: 1880, 1080, 1800.",text_input,"1080, 1800, 1880",1080 1800 1880
1,10,27974,Which is larger: 1998 or 1989?,text_input,1998,
1,10,27975,Is 1210 less than 1120?,text_input,No,no
1,10,27976,"Order from greatest to least: 1400, 1100, 1200.",text_input,"1400, 1200, 1100",1400 1200 1100
1,10,27977,Compare 1700 and 1070 using a symbol.,text_input,>,
1,10,27978,"Which number is the biggest? 1000, 2000, 1500.",text_input,2000,
1,10,27979,"Which number is the smallest? 1650, 1560, 1660.",text_input,1560,
1,10,27980,Fill in the blank: 1980 is __ than 1890.,text_input,more,greater
1,10,27981,Is 1111 = 1110?,text_input,No,no
1,10,27982,"Order from smallest to largest: 1230, 1320, 1130.",text_input,"1130, 1230, 1320",1130 1230 1320
1,10,27983,"Compare one thousand, one hundred and one with one thousand, one hundred and ten.",text_input,<,less than
1,10,27984,"Which number is the least? 1999, 1001, 1100.",text_input,1001,
1,10,27985,"Which number is the most? 1450, 1540, 1040.",text_input,1540,
1,10,27986,Is 1000 > 1999?,text_input,No,no
2,10,27987,"Compare 8500 and 7900 using <, >, or =.",text_input,>,
2,10,27988,"Order from smallest to largest: 3210, 1230, 2130, 2310, 1320.",text_input,"1230, 1320, 2130, 2310, 3210",1230 1320 2130 2310 3210
2,10,27989,City A has a population of 8800. City B has 8100. Which city has a larger population?,text_input,City A,A
2,10,27990,Which symbol is missing? 9999 __ 10000,text_input,<,
2,10,27991,"Order these weights from lightest to heaviest: 5100g, 1500g, 5010g, 1050g.",text_input,"1050g, 1500g, 5010g, 5100g","1050, 1500, 5010, 5100"
2,10,27992,Which is less: 6500 or six thousand and fifty?,text_input,six thousand and fifty,6050
2,10,27993,"Order these numbers: 2200, 2020, 2220, 22, 2.",text_input,"2, 22, 2020, 2200, 2220",2 22 2020 2200 2220
2,10,27994,Use a symbol to compare 9900 and 9090.,text_input,>,
2,10,27995,A car costs £8990. A van costs £9880. Which vehicle costs less?,text_input,The car,car
2,10,27996,"Order from least to greatest: 1111, 3333, 2222, 4444.",text_input,"1111, 2222, 3333, 4444",1111 2222 3333 4444
2,10,27997,Which is smaller: 7890 or 7980?,text_input,7890,
2,10,27998,Fill in the blank: 3000 __ 2999,text_input,>,
2,10,27999,"Order these lengths from shortest to longest: 3000m, 2500m, 5000m, 3500m.",text_input,"2500m, 3000m, 3500m, 5000m","2500, 3000, 3500, 5000"
2,10,28000,Compare 4750 and 4750 using a symbol.,text_input,=,
2,10,28001,Which number is larger: four thousand and forty or four thousand and four?,text_input,Four thousand and forty,4040
2,10,28002,Is the statement 2150 > 2510 true or false?,text_input,FALSE,FALSE
2,10,28003,"Put these numbers in order: 4900, 4090, 5000, 3990.",text_input,"3990, 4090, 4900, 5000",3990 4090 4900 5000
2,10,28004,"Compare 3180 and 3810 with <, >, or =.",text_input,<,
2,10,28005,River A is 3500 miles long. River B is 2900 miles long. Which river is longer?,text_input,River A,A
2,10,28006,"Order from greatest to least: 2000, 200, 20, 2200, 220.",text_input,"2200, 2000, 220, 200, 20",2200 2000 220 200 20
2,10,28007,Which number is smaller: 1001 or 1010?,text_input,1001,
2,10,28008,Is 9999 the number just before 10000?,text_input,Yes,yes
2,10,28009,Which statement is true? A) 2050 > 2500 B) 2050 < 2500,text_input,B,Statement B
2,10,28010,"Order these numbers from highest to lowest: 3100, 3010, 1030, 1300.",text_input,"3100, 3010, 1300, 1030",3100 3010 1300 1030
2,10,28011,"Which is more, 5000 or 4999?",text_input,5000,
3,10,28012,"Use a symbol (<, >, =) to compare 23,456 and 23,546.",text_input,<,
3,10,28013,"Order this list of numbers from least to most: 90090, 99009, 9909, 19900, 91900.",text_input,"9909, 19900, 90090, 91900, 99009",9909 19900 90090 91900 99009
3,10,28014,"Find a whole number between 89,998 and 90,000.",text_input,89999,
3,10,28015,"A stadium has a capacity of 56,800. A smaller stadium has a capacity of 56,750. Which has a greater capacity?",text_input,The first stadium,"56,800"
3,10,28016,"Order from largest to smallest: 78900, 79800, 89700, 87900, 98700, 97800.",text_input,"98700, 97800, 89700, 87900, 79800, 78900",98700 97800 89700 87900 79800 78900
3,10,28017,"Is the statement ""seventy one thousand > seventy thousand and one hundred"" true?",text_input,TRUE,TRUE
3,10,28018,"Which is smaller: 99,999 or 100,000?",text_input,99999,
3,10,28019,"Fill in the blank with <, >, or =. 50,050 __ 50,500",text_input,<,
3,10,28020,"List these numbers from most to least: 63636, 66363, 36636, 36363, 63363, 33636.",text_input,"66363, 63636, 63363, 36636, 36363, 33636",66363 63636 63363 36636 36363 33636
3,10,28021,"What is the largest 5-digit number you can make using the digits 5, 8, 2, 9, 1?",text_input,98521,
3,10,28022,"What is the smallest 5-digit number you can make using the digits 9, 4, 7, 0, 3?",text_input,30479,
3,10,28023,"Compare 81,200 and 82,100.",text_input,<,81200 < 82100
3,10,28024,"A car has driven 88,500 miles. Another car has driven 85,800 miles. Which car has driven further?",text_input,"The 88,500 mile car",88500
3,10,28025,"Find a number that is less than 100,000 and greater than 99,998.",text_input,99999,
3,10,28026,"Order from smallest to largest: 58200, 82500, 28500, 52800, 25800, 85200.",text_input,"25800, 28500, 52800, 58200, 82500, 85200",25800 28500 52800 58200 82500 85200
3,10,28027,"Is 60,000 + 700 + 8 greater than 60,800?",text_input,No,no
3,10,28028,"Which is larger: 70,900 or 69,999?",text_input,70900,
3,10,28029,"Compare ninety thousand, nine hundred with ninety thousand and ninety-nine.",text_input,>,greater than
3,10,28030,"Order these: 45600, 65400, 54600, 46500, 56400, 64500.",text_input,"45600, 46500, 54600, 56400, 64500, 65400",45600 46500 54600 56400 64500 65400
3,10,28031,"Which symbol makes this statement true? 87,654 __ 86,754",text_input,>,
3,10,28032,What is the largest 4-digit number?,text_input,9999,
3,10,28033,"Which is smaller: 51,515 or 55,151?",text_input,51515,
3,10,28034,"A house costs £98,500. A flat costs £100,000. Which costs less?",text_input,The house,house
3,10,28035,"Order from greatest to least: 50000, 5000, 55000, 500, 50500.",text_input,"55000, 50500, 50000, 5000, 500",55000 50500 50000 5000 500
3,10,28036,"Is 90,100 > 89,900?",text_input,Yes,yes
4,10,28037,"An ordered list reads: 450,500, 540,600, 560,400, 650,400. Identify the number that is out of place.",text_input,"560,400",
4,10,28038,"Country A has a population of 850,000. Country B has a population of 1,000,000. What is the difference in population?",text_input,150000,
4,10,28039,"I am a 6-digit number between 700,000 and 800,000. My thousands digit is 5. All other digits are 0. What number am I?",text_input,705000,
4,10,28040,"Order the results of these calculations from least to most: A) 250,000+250,000, B) 1,000,000-450,000, C) 300,000+199,000.",text_input,"C, A, B","499000, 500000, 550000"
4,10,28041,"Find a number that is greater than 9x100,000 and less than 1,000,000-90,000.",text_input,905000,"Any number from 900,001 to 909,999"
4,10,28042,"The sum of the digits of a 6-digit number is 2. The number is greater than 100,010. What is the number?",text_input,100011,100101
4,10,28043,"Compare the results: Is 999,999 - 90,000 equal to 899,999 + 10,000?",text_input,No,no
4,10,28044,"A company made a profit of £458,000 in one year and £485,000 the next. In which year was the profit lower?",text_input,The first year,"The year with £458,000"
4,10,28045,"I am a 6-digit number. I am > 500,000. All my digits are the same. My digits add up to 48. What number am I?",text_input,888888,
4,10,28046,"Find the error in this ordering (greatest to least): 911,000, 191,000, 119,000, 110,000, 111,000.",text_input,111000,"111,000 should be after 119,000"
4,10,28047,"Which is smaller: the largest number made with digits 1,2,3,4,5 or the smallest number made with digits 6,5,4,3,2?",text_input,"the smallest number made with digits 6,5,4,3,2",23456
4,10,28048,"Is the result of 800,000-250,000 greater than the result of 350,000+150,000?",text_input,Yes,yes
4,10,28049,What is the largest 6-digit number where the digits add up to 3?,text_input,300000,
4,10,28050,"Which is the smallest number in this group? 770,000, 707,000, 717,000, 777,000, 710,000.",text_input,707000,
4,10,28051,"Order the results from least to most: 99,000x1, 100,000-1, 50,000+48,000.",text_input,"50000+48000, 99000x1, 100000-1","98000, 99000, 99999"
4,10,28052,"Correct the mistake: ""The numbers 812,000, 821,000, 912,000, 910,000 are ordered from least to most.""",text_input,910000,"910,000 should be before 912,000"
4,10,28053,"I am a number between 300,000 and 400,000. My thousands digit is 5 more than my hundreds digit. My hundreds digit is 2. All other digits are 0. What am I?",text_input,307200,
4,10,28054,"Which is less: 1,000,000-1 or 900,000+90,000+8,000?",text_input,"900,000+90,000+8,000",998000
4,10,28055,"Find a 6-digit number greater than 500,000 where the hundred-thousands digit is double the thousands digit.",text_input,603000,814000
4,10,28056,"Order from greatest to least: 101,000, 110,000, 111,000, 10,000, 1,000.",text_input,"111000, 110000, 101000, 10000, 1000",111000 110000 101000 10000 1000
4,10,28057,"Is the largest number made from digits 7, 1, 8, 0, 0 greater than 85,000?",text_input,Yes,yes
4,10,28058,"What is the smallest odd number you can make with the digits 2, 3, 4, 0, 0?",text_input,20043,
4,10,28059,What is the smallest 6-digit number where all the digits are different?,text_input,102345,
4,10,28060,"Compare 123,456+456,123 with 987,654-321,123. Which is greater?",text_input,"987,654-321,123",666531
4,10,28061,"The population of Town X is 20,000 less than Town Y. Town Y has 500,000 people. Town Z has 475,000 people. Which town has the smallest population, X or Z?",text_input,Z,Town Z
4,94,28062,"A number is multiplied by 4, and then 25 is added. The result is 525. Use inverse operations to find the original number.",text_input,125,
2,96,28063,"A company's annual profit is £48,123. For a newspaper headline, is it more appropriate to round this to £48,000 (nearest thousand) or £50,000 (nearest ten thousand)?",text_input,"£50,000",50000
1,11,28064,"Which number is larger: 25,000 or 15,000?",text_input,25000,"25,000"
1,11,28065,"What is the value of the digit 4 in the number 43,000?",text_input,40000,"40,000"
1,11,28066,"Order these numbers from smallest to largest: 80000, 20000, 50000.",text_input,"20000, 50000, 80000",20000 50000 80000
1,11,28067,"Use the symbol <, >, or = to compare 99,000 and 100,000.",text_input,<,
1,11,28068,"In the number 67,890, what is the value of the digit 7?",text_input,7000,"7,000"
1,11,28069,"Which number is smaller: 54,000 or 45,000?",text_input,45000,"45,000"
1,11,28070,"Order from largest to smallest: 30000, 90000, 10000.",text_input,"90000, 30000, 10000",90000 30000 10000
1,11,28071,"What is the value of the digit 9 in 91,234?",text_input,90000,"90,000"
1,11,28072,"Compare 75,000 and 75,000 using a symbol.",text_input,=,
1,11,28073,Which is less: ten thousand or one thousand?,text_input,one thousand,1000
1,11,28074,Write the number fifty-three thousand.,text_input,53000,"53,000"
1,11,28075,"Order these numbers: 44000, 14000, 24000.",text_input,"14000, 24000, 44000",14000 24000 44000
1,11,28076,"In 80,500, what place is the 8 in?",text_input,Ten thousands,ten thousands place
1,11,28077,"Which is greater: 99,900 or 90,900?",text_input,99900,"99,900"
1,11,28078,"What is the value of the 2 in 12,345?",text_input,2000,"2,000"
1,11,28079,"Compare 21,000 and 12,000 using <, >, or =.",text_input,>,
1,11,28080,"Which number is the biggest? 10000, 1000, 100000.",text_input,100000,"100,000"
1,11,28081,"Which number is the smallest? 65000, 56000, 66000.",text_input,56000,"56,000"
1,11,28082,"Fill in the blank: 89,000 is __ than 98,000.",text_input,less,less than
1,11,28083,"In the number 34,567, which digit is in the hundreds place?",text_input,5,Five
1,11,28084,"Order from smallest to largest: 23000, 32000, 13000.",text_input,"13000, 23000, 32000",13000 23000 32000
1,11,28085,Which is more: twenty thousand or thirty thousand?,text_input,thirty thousand,30000
1,11,28086,"What is the value of the 5 in 50,000?",text_input,50000,"50,000"
1,11,28087,"Which is the least? 99000, 10000, 11000.",text_input,10000,"10,000"
1,11,28088,"Which is the most? 45000, 54000, 40000.",text_input,54000,"54,000"
2,11,28089,Write the number two hundred and fifty thousand in numerals.,text_input,250000,"250,000"
2,11,28090,Write the number one hundred thousand and ten in words.,text_input,One hundred thousand and ten,
2,11,28091,What is the numeral for three hundred and five thousand?,text_input,305000,"305,000"
2,11,28092,"In the number 184,321, what is the value of the digit 1?",text_input,100000,"100,000"
2,11,28093,"Write the number 156,000 in words.",text_input,One hundred and fifty-six thousand,one hundred and fifty-six thousand
2,11,28094,"Write the number 190,000 in words.",text_input,One hundred and ninety thousand,one hundred and ninety thousand
2,11,28095,"Order from least to greatest: 111000, 333000, 222000, 444000.",text_input,"111000, 222000, 333000, 444000","111k, 222k, 333k, 444k"
2,11,28096,"Compare 475,000 and 375,000 using a symbol.",text_input,>,
2,11,28097,Which is larger: four hundred and forty thousand or four hundred and four thousand?,text_input,Four hundred and forty thousand,440000
2,11,28098,"Is the statement 215,000 > 251,000 true or false?",text_input,FALSE,FALSE
2,11,28099,"Put these numbers in order: 490000, 409000, 500000, 399000.",text_input,"399000, 409000, 490000, 500000","399k, 409k, 490k, 500k"
2,11,28100,"In the number 284,015, what is the value of the hundreds digit?",text_input,0,Zero
2,11,28101,"Which number is smaller: 101,100 or 100,110?",text_input,100110,"100,110"
2,11,28102,"Which statement is true? A) 205,000 > 250,000 B) 205,000 < 250,000",text_input,B,Statement B
2,11,28103,"What is the value of the digit 6 in 264,905?",text_input,60000,"60,000"
2,11,28104,"What is the number for ""three hundred thousand""?",text_input,300000,"300,000"
2,11,28105,"Write 401,000 in words.",text_input,Four hundred and one thousand,four hundred and one thousand
2,11,28106,"Write the number one less than 500,000 in numerals.",text_input,499999,"499,999"
2,11,28107,"Which number is larger: 115,000 or 151,000?",text_input,151000,"151,000"
2,11,28108,"A car costs £28,000. A truck costs £82,000. Which costs more?",text_input,The truck,truck
2,11,28109,"Order from greatest to least: 100000, 99000, 101000.",text_input,"101000, 100000, 99000",
2,11,28110,"In the number 303,303, what is the value of the first 3?",text_input,300000,"300,000"
2,11,28111,Write the number three hundred and thirty-three thousand in numerals.,text_input,333000,"333,000"
2,11,28112,"Compare 299,999 and 300,001.",text_input,<,
2,11,28113,"What is the value of the 5 in 123,456?",text_input,50,Fifty
3,11,28114,"Write the number 810,500 in words.",text_input,"Eight hundred and ten thousand, five hundred",
3,11,28115,Write the number one million in numerals.,text_input,1000000,"1,000,000"
3,11,28116,What is the numeral for seven hundred thousand and seven?,text_input,700007,"700,007"
3,11,28117,"A house is valued at £980,000. Write this number in words.",text_input,Nine hundred and eighty thousand,
3,11,28118,"What is the value of the digit 9 in 987,654?",text_input,900000,"900,000"
3,11,28119,"Write the word for 654,321.",text_input,"Six hundred and fifty-four thousand, three hundred and twenty-one",
3,11,28120,"The numeral is 801,001. The word is ""eight hundred and one thousand and one"". Is this correct?",text_input,Yes,yes
3,11,28121,"Write the number 300,003 in words.",text_input,Three hundred thousand and three,
3,11,28122,"Write the number 909,090 in words.",text_input,Nine hundred and nine thousand and ninety,
3,11,28123,"What is the largest 6-digit number you can make using 5, 8, 2, 9, 1, 7?",text_input,987521,"987,521"
3,11,28124,"What is the smallest 6-digit number you can make using 9, 4, 7, 0, 3, 1?",text_input,103479,"103,479"
3,11,28125,"Compare 812,345 and 812,435.",text_input,<,
3,11,28126,"A company has a turnover of £885,000. Another has £885,005. Which is higher?",text_input,"£885,005",The second company
3,11,28127,"Order from smallest to largest: 582190, 825019, 285910, 528109.",text_input,"285910, 528109, 582190, 825019",
3,11,28128,"Is 600,000 + 7,000 + 80 greater than 670,000?",text_input,No,no
3,11,28129,"Which is larger: 709,009 or 700,999?",text_input,709009,"709,009"
